GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0041900101,7,203114,Khris Middleton,1610612749,Milwaukee Bucks,1,11,38,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-14,157,1,1,20200818,MIL,ORL
Shot Chart Detail,0041900101,11,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,8,262,1,1,20200818,MIL,ORL
Shot Chart Detail,0041900101,13,1628365,Markelle Fultz,1610612753,Orlando Magic,1,10,47,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,-8,1,1,20200818,MIL,ORL
Shot Chart Detail,0041900101,15,202339,Eric Bledsoe,1610612749,Milwaukee Bucks,1,10,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,137,236,1,1,20200818,MIL,ORL
Shot Chart Detail,0041900101,16,202696,Nikola Vucevic,1610612753,Orlando Magic,1,10,8,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,13,-71,112,1,1,20200818,MIL,ORL
Shot Chart Detail,0041900101,26,203516,James Ennis III,1610612753,Orlando Magic,1,9,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,145,218,1,1,20200818,MIL,ORL
Shot Chart Detail,0041900101,29,202696,Nikola Vucevic,1610612753,Orlando Magic,1,8,51,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,140,136,1,1,20200818,MIL,ORL
Shot Chart Detail,0041900101,31,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,35,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,16,1,1,20200818,MIL,ORL
Shot Chart Detail,0041900101,33,1629109,Gary Clark,1610612753,Orlando Magic,1,8,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-40,252,1,1,20200818,MIL,ORL
Shot Chart Detail,0041900101,37,1628365,Markelle Fultz,1610612753,Orlando Magic,1,7,50,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-62,178,1,1,20200818,MIL,ORL
Shot Chart Detail,0041900101,46,202696,Nikola Vucevic,1610612753,Orlando Magic,1,7,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-44,264,1,1,20200818,MIL,ORL
Shot Chart Detail,0041900101,51,1629109,Gary Clark,1610612753,Orlando Magic,1,7,4,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-121,228,1,1,20200818,MIL,ORL
Shot Chart Detail,0041900101,55,202083,Wesley Matthews,1610612749,Milwaukee Bucks,1,6,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,190,204,1,1,20200818,MIL,ORL
Shot Chart Detail,0041900101,73,101107,Marvin Williams,1610612749,Milwaukee Bucks,1,5,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,212,147,1,1,20200818,MIL,ORL
